SquareFeet,Bedrooms,Bathrooms,GarageSpaces,YearBuilt,LotSize,Neighborhood,IsRenovated,HasPool,HouseCondition,Price
3699,5,3,0,1992,2607.5506714382914,Lisahaven,0,0,4,3563954.6047212253
3736,3,3,0,1995,6936.188876190587,New Darrenstad,0,0,10,7825557.204605216
1733,3,1,2,1971,4752.169976142085,Nicolemouth,0,1,9,5372950.725726982
2950,3,1,2,1955,2879.2462574961837,Nortonborough,0,0,3,3574487.1042024386
1091,2,2,2,1987,3168.1333960378242,Jeffreyberg,0,1,2,3487220.5547782825
4093,3,1,2,1988,3201.882564071722,Danielhaven,1,0,6,4072408.490499062
3219,1,3,0,2009,7566.86504653309,Donaldland,0,0,8,8336776.245718545
2627,2,2,0,2011,4195.017902373646,South Michael,1,0,9,4853258.251839797
2215,3,1,0,1976,3301.608656173812,West Thomasburgh,0,0,1,3823527.2627837067
2100,1,1,1,1998,8973.645854780296,East Rebecca,0,0,9,9607050.436839903
2304,2,1,0,1964,1309.1015787161134,Georgeland,1,0,5,1906055.4061495468
2387,1,3,1,1982,7620.559278205677,North Rogerfurt,0,0,8,8236310.809898712
1178,5,1,1,1995,9645.010599336138,Raymondland,0,1,8,9990828.494165322
3285,1,2,1,2020,6630.789497709644,Lake Meganborough,0,1,7,7405873.795586224
4206,2,2,2,1962,5933.466604820253,Briantown,1,0,4,6855744.769891178
3924,3,2,1,2002,1553.0192635769085,Weaverhaven,1,0,3,2482433.772755016
3949,2,3,0,1988,5526.629298501635,Port Brittanyton,1,0,2,6496022.631706127
1279,3,1,0,1999,4252.63734255021,Marytown,1,1,7,4676652.447905877
2042,3,2,0,2019,8002.905360889633,Port Joseph,0,0,5,8543622.039093502
2618,4,1,0,2009,8305.986181140126,Cameronland,0,1,7,8958677.497712545
3787,5,1,0,1958,2508.4220313003807,New Bethview,1,1,4,3479845.227356306
1370,4,2,0,1953,5700.196591092898,New Paulmouth,1,1,6,6126486.495610154
2800,2,3,1,1970,8739.439765571375,Shannonburgh,1,1,4,9435443.85496608
4183,4,2,0,1961,6620.73970360201,Stricklandchester,1,0,2,7629363.527098198
4834,3,2,1,1999,5328.739623058161,Snowchester,1,1,1,6467796.630321303
4747,2,3,2,1962,9082.55414118295,Mossbury,1,0,10,10216409.26381646
3917,4,1,0,2001,9698.391099619479,Herreratown,0,1,2,10718065.562138028
2703,1,1,2,1970,3117.466937212175,Lake Amychester,0,1,6,3812487.1940819495
4066,5,3,2,2004,2645.1652300792193,Montgomerytown,0,0,9,3655177.1140985633
3268,1,2,2,1959,8783.467923217238,Wellsland,0,0,9,9596989.55826041
3967,2,3,0,1978,3186.5454685507193,Hudsonfurt,0,1,9,4140635.6924832435
1303,4,2,1,1960,8630.547301557885,West Miguelton,0,1,10,8974098.655766351
4774,3,3,2,1979,3710.683384106439,Matthewburgh,0,0,5,4825939.030548984
2348,4,1,0,1989,1172.6798133724596,Farrellchester,1,1,8,1895202.785010563
2460,2,3,1,1998,4797.452428451496,West Lawrence,1,0,8,5439762.119403856
3485,2,3,2,1952,1363.3040907258962,Aguilarview,1,1,2,2210372.0336130974
2193,2,2,0,1950,2871.920577649705,New Mark,1,0,7,3470551.85383782
3422,2,2,1,1981,5314.255871998927,Josephside,0,0,2,5991934.264150288
4628,4,2,1,1988,1346.4578077828978,Porterside,0,1,8,2424226.519157912
3428,1,3,0,1951,1298.9326885688895,South Crystal,1,0,3,2142613.382017096
4033,3,3,2,1980,2396.3273312516085,New Anna,0,1,8,3321796.2067643465
3061,3,2,0,1967,5164.781727639602,New Kathryn,0,1,4,5980975.4848513035
3790,5,1,2,1956,9766.152524408051,Carrollburgh,0,1,5,10686580.782324268
1668,2,2,0,1954,1840.7289972549972,East Peterport,0,1,6,2258686.015816482
1499,2,3,1,1978,6597.642637962321,Tranfort,1,1,1,7137057.135937427
4717,2,3,1,2017,5473.659048143734,Hensonstad,1,0,6,6605540.092779343
2414,1,2,1,1995,1541.3974157084758,Michaelstad,0,1,10,2259561.2822324964
2572,2,2,1,2005,1307.2769342925997,Jenniferfort,1,1,1,1923573.0927851365
3612,5,3,1,1952,2996.524907866701,Port Timothy,0,1,1,3938227.4686290286
1529,5,3,0,1962,7162.75699224389,East Jeffrey,0,1,6,7653585.498943726
3006,1,1,0,2016,9661.494784408234,Henryville,0,0,9,10396422.528864827
3539,2,2,0,2021,6004.699635278158,Leefurt,0,0,10,6847755.068593869
4621,4,2,2,1999,1411.9505423255985,East Thomas,1,0,5,2565272.171232268
4770,4,1,2,1953,3321.779461941683,Thomasborough,1,1,10,4480899.621182966
4456,3,3,1,1991,9480.900522043405,Amybury,0,0,9,10537409.071150169
2219,1,3,1,1973,1112.6848409524357,Port Joseph,1,0,4,1765089.6341379902
1754,4,1,1,1968,6420.264824989366,Millerberg,0,0,7,6935700.758016087
3347,3,2,2,1989,2610.2612154874255,Yvonneview,0,0,2,3438709.349372995
1814,5,3,2,1983,1595.8999178002912,West Mark,1,0,6,2146870.6648715725
3594,3,1,0,1956,3289.9261284573968,Brianachester,1,1,7,4177794.3686935958
1726,2,1,2,1987,9432.895272109175,Millerview,0,1,10,9910874.712463832
1730,2,1,1,1968,7855.832172431666,Donaldburgh,1,1,8,8389853.60941695
1827,5,3,0,1994,2540.9803081790337,West Kelly,1,1,7,3156819.4455615478
3649,1,3,2,1969,1591.3267375758232,Moorestad,0,0,7,2434726.442252225
2331,2,1,0,1951,5438.314836213035,Port Andrea,1,1,2,6018521.004457469
3046,2,1,2,1986,1473.949566667186,Lake Michael,1,1,5,2256996.570720495
4323,3,3,2,1980,4636.536987980545,Mccannchester,0,1,8,5637907.277092938
4079,3,3,2,1991,8202.261453306137,West Jennifer,1,1,2,9210310.99410682
3815,3,3,1,1955,5505.971453355084,Johnsonport,1,1,3,6426627.357366908
1874,4,3,2,1958,9071.566381634682,North Megan,1,1,7,9658440.221713526
4279,5,3,1,2002,8121.316079687142,East Mathewberg,0,0,2,9171093.009600222
3984,1,1,0,1960,5997.417344093271,Cindytown,0,1,8,6934298.427889351
3178,3,3,2,1965,8113.637261644837,West Jonathanborough,1,0,6,8914427.633751236
4807,1,3,1,1962,1853.7995041106603,New Stephaniestad,1,0,9,2973503.627999993
4780,3,1,1,1987,2812.2552947787717,South Pattyport,0,0,1,3994221.418423576
3003,2,1,0,1962,7303.784269037553,South Stephanietown,1,1,3,8088359.556828816
2677,1,2,0,1964,1051.4797479530403,West Tinaton,1,1,9,1718908.2321250453
4835,4,3,0,1967,1042.1133007649773,Lake Darrenside,1,1,5,2118531.1513334257
1607,3,2,2,1965,4423.072931720683,Collierburgh,1,0,5,4935312.84158103
3073,5,2,2,1990,8803.689122975273,Port Doris,1,0,9,9609185.11146792
4694,2,1,0,1999,9827.648922464039,West Tammy,0,0,6,10885293.407954695
2477,3,1,2,2018,6848.517943374478,South Cassiemouth,0,1,1,7480946.913687188
1634,1,2,1,2015,9552.480611142324,New Lori,1,1,1,10045607.379967231
2209,3,2,1,1990,8629.060984778318,North Jessica,0,1,7,9207497.370877959
1483,2,2,2,1976,2813.3386712842134,Websterside,0,0,1,3243535.63300225
3727,5,2,2,2008,4635.60267490756,Pattonview,0,0,1,5545128.811377829
2074,5,3,1,2014,6613.94442077622,Chadbury,1,0,8,7203339.385394619
2914,5,2,1,1963,2361.8121893867756,East Sydney,1,0,4,3137673.8734113304
3052,2,1,2,1984,3817.9365420761237,Carlsonborough,1,1,6,4618770.932226528
1588,3,2,2,1972,7807.494558952306,East Erik,0,1,1,8364532.409905545
4231,2,2,0,1971,4101.914365397586,Port Maria,0,1,9,5137375.863141657
3255,2,1,0,1976,9333.399518018548,North Audreyhaven,1,0,7,10118091.530046146
3304,3,2,2,1999,4660.991543846991,Lake Jacktown,1,1,8,5529151.272777376
2228,4,1,1,1974,2977.839454697644,Bruceland,0,1,2,3594224.1767670303
4838,5,3,2,2003,2891.068385524457,Combsville,1,1,2,4024362.6756656
2973,1,3,1,1998,7184.933101632642,Lake Angela,1,1,8,8012087.042913585
3058,1,1,2,1952,4313.366446524417,Chadfurt,0,0,9,5034676.097150919
1948,3,3,2,1974,3135.2674980118354,West Aaronborough,0,1,10,3779391.2278157724
3055,1,3,1,2017,7244.797699304932,Ashleyborough,0,0,3,7938982.347002723
4480,4,3,1,2006,4792.577728953482,Andrewchester,1,1,10,5745739.235041412
3983,2,1,2,1964,8613.933717041155,West Jasonmouth,0,0,8,9581315.312444838
3079,5,2,1,2016,5940.803628530025,Heatherland,1,0,8,6736644.658173216
3007,1,3,1,1960,9749.588581830549,South Kyleland,1,1,5,10519228.877493093
3587,1,2,2,1952,4370.089103888072,Nancyview,1,1,8,5253631.426658951
2741,3,2,0,1967,3538.93949772618,Suzannehaven,0,1,4,4213367.776372296
4052,3,3,0,2002,6800.977638444166,West Amandamouth,0,1,5,7677210.64194727
1386,2,3,1,1958,7375.280957517583,West Janet,0,0,10,7858669.685084233
2251,5,2,2,2021,1152.716258951872,Port Lorichester,0,1,4,1803900.0673001527
3687,1,3,1,1989,7024.448314911844,Port Brooke,1,1,6,7960127.471774458
2790,2,1,2,2005,2629.189959572472,Sanchezfort,0,1,5,3334572.8961409843
2498,5,1,0,1963,9629.766896865995,Kevinburgh,0,1,6,10223318.750885792
4795,2,3,0,2010,6184.0608983778875,Margaretmouth,1,1,10,7389456.175110931
4822,1,2,0,1962,2139.759121032861,East Kathrynshire,1,1,7,3372993.5977365635
1206,3,3,1,1996,1474.4651417803896,West Erinmouth,1,1,3,1902985.321703286
4389,3,1,0,1954,8916.431313148403,East Norma,0,0,8,9819280.812240466
2818,3,2,0,1954,8655.616043628925,Lake Amy,0,0,2,9316948.25218817
2780,4,3,1,1961,4906.854955568298,North Davidside,0,1,5,5604705.325784279
3604,2,1,2,1984,1787.4998495943312,Aguilarland,1,0,9,2632929.4436332146
4688,1,2,0,1975,4509.84176153048,Paulfurt,1,0,10,5709759.492637198
3395,2,1,2,1950,7844.76582362081,Phamfurt,0,0,10,8675522.067537507
1792,3,3,2,1959,6953.4467010640565,Davidfort,0,1,7,7474636.374444475
3281,2,3,1,1987,8786.487158160338,Shermanmouth,1,1,4,9550013.961749936
2724,5,1,2,1973,7760.729165418921,Jameshaven,0,1,2,8550370.109917087
4115,2,1,2,1996,3971.213541694695,Sampsonburgh,0,0,9,4898033.551476988
2005,4,1,1,1951,4070.1988206264127,Simsport,1,1,2,4631644.850690012
3784,4,1,2,1951,6829.7976756073385,East Lisatown,1,1,9,7798807.341864608
1941,3,1,0,1979,3791.554205764259,Port Timothy,0,0,9,4323342.457330883
2165,1,2,1,1974,8808.940875377215,Hollandborough,0,1,2,9402094.493378872
4719,5,3,1,2011,3949.31640144911,Hahnhaven,0,1,2,5035462.117969692
3223,1,2,1,1950,5400.397110858116,West Justinside,1,1,2,6180607.716164829
2677,1,1,0,2012,1389.0482755898242,Port Kelly,0,0,10,2064706.0051091944
1448,5,2,2,2008,2062.813950823961,East Davidtown,1,0,7,2468725.372564447
1591,4,3,2,2003,2187.0633321682044,New Kevinbury,0,0,2,2709434.7832778487
1081,3,1,2,2018,4097.174543840225,South William,1,0,5,4420028.109114063
3182,2,1,0,2004,2049.6356575034874,Lake Jessicafort,1,1,1,2771542.309559796
4790,4,3,2,1991,5113.972708909524,Andrewstad,1,1,8,6250516.527948605
3903,3,2,2,2002,3422.3946100706303,South Christian,0,0,9,4364899.896287086
4248,4,3,0,2014,3452.1065783221807,Kristaside,1,0,7,4515468.82911702
2406,5,3,0,1958,5009.512237750906,Lake Denise,1,0,4,5559106.4934562845
4314,1,2,2,2020,8684.556857986205,East Coleshire,1,1,3,9662028.671367915
4638,5,2,0,2000,7855.572472527743,Cookhaven,1,1,1,8937984.41922114
4212,2,1,0,1965,8953.531588199394,Vargasland,1,1,10,10010673.3038515
2480,5,1,0,2002,9911.580079548186,Baileyhaven,0,0,6,10676259.112758495
3487,1,1,1,2019,1099.918597074971,Meltonmouth,1,1,9,1932279.253107767
2079,4,3,1,2011,7232.572722595551,Mcculloughfurt,1,0,4,7775647.131171429
4598,3,2,2,1986,2078.465943865016,South David,0,1,2,3122365.5623690104
3744,2,2,2,2010,9431.415118026169,Porterbury,0,0,5,10236847.965356626
4897,4,1,0,2006,3041.6120902786233,Lake Phillip,0,0,2,4149444.488380983
1418,3,3,2,1994,4149.599974442063,Greenfurt,1,1,6,4629859.596931432
1087,1,3,1,1966,9811.478477931189,Parkerton,0,1,1,10262008.873464007
4680,5,2,2,1951,8804.731642990557,East Anitamouth,0,1,3,9871088.305343578
3703,4,2,2,1986,1424.8732280472111,New Jameston,0,1,4,2270615.1815213966
4079,3,2,1,2003,1421.7989524792054,East Amanda,1,0,7,2350430.0708281314
4548,3,2,1,1991,8369.569311030258,Meyerburgh,1,0,10,9606609.249867626
1214,5,3,0,1978,1633.3482170664738,Howardmouth,0,1,5,1982416.942406139
4756,4,1,0,2014,8665.610439902492,New Rhondafurt,1,0,5,9701402.097477231
2758,4,2,0,1989,9321.58690026043,Lake Laura,0,0,6,9954578.332325712
3599,1,2,2,1960,1214.534089281583,Snyderborough,0,0,10,1997499.8628162679
2520,4,2,2,2007,2980.061332604348,Lake Matthewfort,0,1,4,3575149.871256686
2717,5,3,2,1969,1208.7093836109507,Hillfurt,0,1,4,1923616.5821470988
3550,4,1,1,2015,1655.4989645805656,East Williamborough,0,0,5,2527765.644431055
4853,1,3,2,1980,5806.654191276938,Lake Angelica,0,1,7,6954570.611082078
3746,3,1,1,1954,7571.476023745076,East Annaton,1,0,3,8579797.252244988
3292,4,3,2,1999,5315.263403658428,North Jillville,1,1,8,6154996.138093949
2501,5,2,2,1958,4473.502947861049,Davisland,1,1,9,5087971.711027583
1308,4,2,1,1990,2860.478643740768,Hurstberg,0,1,1,3237162.0522495066
1230,2,1,1,1959,3129.1848963002344,Ronaldmouth,0,0,7,3583077.4253425486
4454,1,3,1,2002,6241.566958306841,Natalieton,0,1,3,7237981.639188695
1154,3,1,0,1998,8701.87867633457,East Molly,0,0,7,9013617.012806617
2198,2,3,0,1975,4641.131628884614,West Charlesshire,1,0,10,5215371.700572175
3895,5,2,2,2016,9456.64860128136,Dominiquehaven,0,1,6,10410150.56786877
1114,4,1,2,1985,1469.0698657100043,Frankland,0,0,5,1849359.5312939405
2413,1,1,2,1972,8462.895587756226,West Carrieville,1,1,9,9183616.941928186
1310,4,2,0,1988,4048.1256176512047,Jeffreystad,0,1,5,4492362.857237674
1992,4,2,2,2008,8818.906881939953,Perezberg,0,1,4,9452704.468482796
3347,4,2,1,1972,9274.749701225266,East Heather,0,0,1,10174864.631668426
2041,4,2,1,1972,7303.675899155625,Spencerville,0,0,6,7820053.744286934
3831,1,2,0,1992,4195.479042005423,Brooksfurt,0,0,3,5128621.819168582
1011,2,2,1,1974,5112.409524003262,Stacymouth,1,1,1,5594647.166223764
2427,5,3,1,2009,5965.985765466822,Christopherport,1,1,6,6661056.200601712
4884,2,3,2,1982,5158.719213209787,South Alexander,1,1,2,6265770.357082805
4775,1,1,1,1982,8120.392950652467,Dylantown,0,0,2,9211641.913430236
3279,5,3,1,2014,7943.754593506591,New Ericmouth,1,0,4,8756146.72360347
4002,3,1,0,1996,1113.8988067897842,Christinatown,1,1,6,2039785.1570281943
4676,2,3,1,1982,2364.9569085415624,Lake Crystal,1,1,3,3481322.6485976116
3013,1,3,1,1987,4271.939461302277,Ernestchester,1,1,6,5146982.2541250205
1729,1,2,2,1973,7051.824718427403,East Cynthia,0,0,10,7630649.127868897
2301,1,3,2,1998,3067.2814738719217,Floresshire,0,1,3,3651593.890087874
2376,5,3,2,1979,3905.104346254842,Tracyborough,1,0,7,4540926.992156689
4065,4,3,0,2007,5158.72008347028,North Brenda,1,0,10,6066309.904627754
3036,3,2,2,2008,6305.998953991385,East Lisastad,1,1,6,7101348.662334314
4046,5,2,1,1965,9116.168064450752,North Andrew,1,0,3,10121058.982428098
3350,5,3,0,1965,8241.693656586856,Johnbury,1,1,1,9093976.703536535
1540,2,1,1,1982,4232.957339296187,New Jenna,1,0,10,4718177.76655866
3517,3,3,1,1988,7911.854761706261,East Kennethberg,0,0,5,8744979.904460572
3860,1,2,2,1995,8493.921916556876,Donaldfurt,1,0,8,9454769.993679138
1076,5,2,0,1987,5701.03666344626,East Gailhaven,0,0,10,6105898.019320761
4067,3,1,0,1972,3664.3807811532192,West Kevinview,1,0,2,4592668.692152879
4592,2,2,2,1975,9487.648468886598,East Tonyfurt,0,1,6,10522110.724662626
1023,4,2,0,1998,9660.273061835644,Morenomouth,1,0,7,10113016.798800584
2038,3,3,1,1973,3021.3208041323924,Ashleymouth,0,0,2,3398018.635061208
1675,1,1,0,1991,8065.594990503482,Heatherside,0,1,4,8471037.814591639
3572,5,2,1,1976,1375.7919275189633,Michaelstad,0,0,9,2229668.3398211943
3394,4,2,0,1951,1021.4797959533743,Harrismouth,1,1,2,1777687.7721587594
1171,2,3,0,1957,4164.159459372412,Gallowayland,1,1,4,4528007.250582773
2892,1,3,2,1990,5162.846016339596,Christensenmouth,0,0,1,5854527.006473175
4398,4,3,2,1962,5917.028954150131,Allenton,0,1,9,7025779.102268684
3759,2,3,0,1971,4404.380628835828,Roseland,1,1,4,5350028.379020041
4556,1,1,1,1996,2159.1811508786896,Murphyfurt,0,1,8,3171091.0156391514
1488,5,3,2,1996,4103.123768167678,Cynthiaburgh,0,1,3,4559393.042969262
2485,2,1,2,2014,8396.432138425294,Webbmouth,1,1,1,9020560.456701228
3425,4,2,2,2018,4021.3895999482397,West Lindseybury,1,0,8,4828029.953292891
4659,1,2,0,1978,6330.732529916452,South Annborough,1,0,4,7381650.557085898
4235,3,3,1,1979,7127.890026331885,Ariasberg,1,1,4,8140885.956161825
3419,1,3,1,1995,7591.932059428791,Johnshire,0,0,8,8449432.500793582
4644,4,3,0,1955,5391.88349770338,Andersonville,0,0,5,6495731.148364164
4047,4,2,1,1955,2131.409598747043,North Brandi,1,1,4,3173012.75363523
4024,3,2,2,2001,9104.574058552638,Port Raymondbury,0,1,4,10158954.321921876
4495,4,2,1,1954,3342.7796896544082,Gomezchester,0,1,1,4415968.717231194
1756,1,1,2,1990,4050.6030048636567,New Austintown,0,0,1,4481503.515173388
3524,2,2,2,1969,7964.004770637562,East Kimberlybury,1,0,9,8780816.070954848
3429,1,3,0,1969,7871.714342869316,West Jose,1,0,8,8685443.5577531
1154,4,1,2,1988,9067.473041328629,New Carla,0,1,3,9458089.234349154
1256,3,1,1,1979,1303.7335170125755,North Melissa,1,0,7,1639552.4029352504
2779,3,1,1,1997,8870.595843611605,Lake Patrickhaven,0,1,7,9535267.969121603
1673,5,2,1,2009,8130.0292685276045,Port Laurashire,1,0,1,8644632.180259764
3115,3,2,1,1972,5725.853079488662,Lake Chelseastad,0,1,1,6538561.023331097
3391,3,2,1,2009,2435.372659774318,Port Feliciaberg,0,1,10,3144395.6983580473
4348,4,2,2,1999,5904.94335232906,Port Sarahberg,1,0,7,6855572.729081624
1672,2,3,0,1962,2745.490283790141,Campbellshire,1,1,7,3276141.257892449
3438,2,1,0,1987,9684.613693514722,Lake Melissachester,0,0,5,10424457.494356276
2472,4,1,1,1988,7379.311711838577,North Christinebury,0,1,6,8079234.112497427
1258,3,1,2,2017,6366.124959046729,Sarahmouth,1,0,4,6791856.556313117
1306,1,1,0,1968,8320.272552322453,Johnsonberg,0,1,1,8727571.421996146
4918,2,1,1,2001,5792.024925618363,Sarahborough,0,1,1,6909911.490366635
2118,4,3,2,1990,1542.3384836661664,South Devin,0,1,3,2090559.3004138716
3997,1,3,0,1976,3331.266189285238,North Jennifer,1,1,4,4335095.087301623
4535,3,1,2,1972,9835.187965829437,North Bethany,1,0,2,11051035.479926448
4017,4,1,1,1968,8657.31687443855,Penaborough,0,0,3,9631114.513353843
1245,2,2,2,1984,9347.003445391289,North Gavinchester,0,1,5,9753026.682112398
3780,1,1,0,1954,1880.4791021581368,Maryshire,1,0,10,2849171.2863003225
2658,1,3,0,1954,3231.985326158808,Grayhaven,0,0,9,3905404.021276777
1186,2,2,2,1955,1569.164010488615,North Samanthastad,1,1,5,1978242.92262732
2797,1,3,0,1990,8399.479273692381,East Lindsey,1,1,2,9196703.807782045
1924,2,2,2,1990,2565.103286482225,Gutierrezmouth,1,1,7,3091491.489290509
1784,4,2,2,2003,4690.474622476983,East Andrew,1,1,4,5251138.1858886555
4444,5,1,1,1993,3425.5180527478774,New Mollyfurt,1,1,10,4498098.157237173
2595,3,3,1,1997,9373.217190893332,South Jacob,1,0,7,10075705.828762988
4477,4,3,2,1986,6475.421795954714,Mccartyfurt,0,1,3,7527651.707780993
3455,3,1,0,2005,8195.538686881815,Jeremiahmouth,1,1,7,9105956.459707493
4196,3,2,1,1982,6419.270077928765,East Alisonview,0,1,2,7405498.268306192
2360,2,2,0,1984,6512.956624443337,South Deborah,1,1,5,7099361.139122319
1340,5,3,2,1955,4446.218590530518,West Williamfurt,0,0,8,4943260.601086984
1562,3,1,0,1995,3151.0027970088418,North April,1,1,8,3636976.582393061
4249,3,1,0,1985,4135.482700528909,Erikastad,0,0,9,5079678.669682355
1650,4,3,2,1993,3653.7410100704546,Lake James,1,1,10,4099929.4344082973
3999,5,2,1,1956,7221.036249922288,Markborough,1,0,9,8080621.406924615
4910,5,2,1,1956,4803.077957097813,West Zachary,1,1,3,6019674.407162476
2193,3,1,0,1978,5951.474443191982,South Samanthafort,0,1,3,6588913.732400358
4110,5,2,2,2014,7938.473433659739,Lake Calvin,1,1,6,8969546.614608437
1068,4,2,2,2009,3398.9958788457475,Heatherton,0,1,9,3800295.006592705
4307,2,2,1,1984,4812.84662597105,Alexandramouth,1,0,2,5793595.112391189
2583,3,3,2,2006,5675.3848236414115,Raymouth,0,1,10,6382838.479277112
3428,1,1,2,1978,1484.2645471144622,East Roy,0,0,3,2358601.5846235026
3104,3,3,0,1987,2369.679896930893,Port Richardtown,0,0,3,3153562.7850355916
2300,3,3,0,1961,1571.5955786260438,Moonside,1,1,7,2224228.913345342
3897,2,2,1,2007,7770.3106890633335,Maldonadochester,0,0,10,8636333.935011297
2122,1,1,1,1955,3699.1764054595287,Charlesfurt,1,1,3,4390948.797282266
1915,1,2,0,1985,4803.341231902567,Lake Tammy,0,0,3,5312623.133090189
4598,1,1,2,2001,7050.920023056731,East Melissaberg,1,1,3,8112040.08941619
3372,2,2,2,1976,9698.225822757402,New Greg,0,1,3,10466884.587532451
1460,5,1,0,1974,8299.410451057094,Nguyenport,1,0,5,8717703.444544
3226,1,1,0,1989,1520.1963576690557,Brettshire,0,0,9,2319024.4296357087
1843,5,2,0,1985,3751.605320127861,Russellland,1,1,5,4256745.114601301
1573,4,2,0,2009,1441.6948220746985,Allenstad,1,1,3,1884698.4840116203
1118,2,3,2,1978,1555.014847069149,Nicholasfurt,0,0,10,1866990.7397734954
4540,5,3,2,1952,2147.1043280138765,West Janetside,0,0,2,3251681.3970062896
3596,1,1,1,1962,3889.7362875027943,Samanthaburgh,0,1,4,4844871.937504138
1645,1,2,0,2017,3083.492599719372,Samuelstad,0,0,6,3535790.623499469
2478,5,2,1,1960,4169.572279121837,Glennshire,1,1,1,4890024.404079424
3073,5,3,2,1997,8398.09002773426,Hurleyfort,1,0,8,9199057.34359251
2513,4,2,1,2009,8179.160192206548,Woodsmouth,1,1,8,8818955.725919226
3031,2,1,2,1951,4156.649984030487,Nguyenshire,1,1,8,4935617.610608535
2031,3,1,2,2019,6938.391197814782,South Tracy,1,1,6,7492928.145128807
1968,4,1,1,1962,4353.973103923674,Lake Jessica,0,0,4,4988475.543093155
3010,4,3,1,1984,4473.6132220699055,North Rebeccaton,0,0,2,5219978.996759797
2539,4,1,0,2000,7081.501747179328,Valerieport,1,0,6,7687842.961469841
3580,1,3,2,2005,4458.895170104028,Staffordfort,0,0,2,5291714.96388497
4998,5,3,0,1989,5943.337892140914,New Andrew,0,0,9,7171670.048254984
3196,2,1,0,2008,2037.0337623687458,Lake Melissa,0,0,9,2720351.1424081754
2511,1,3,2,1961,5849.318886185242,Katherineview,1,1,2,6454230.79081998
2048,4,3,1,1965,7677.995131223069,New Stephanie,0,1,5,8281907.8022515075
1654,2,1,0,2002,8995.34409416545,Keithfort,0,1,1,9500903.675440842
4828,1,1,0,1990,2325.3287163138093,North Dylan,0,0,8,3384112.228731057
2954,3,3,2,1969,4696.397842519541,Lake Andrew,1,0,9,5558484.569234883
